User ID,Page,Action,Timestamp
48,Profile,Click,2017-07-31 18:09:27
2702,Cart,View,2016-12-21 18:09:27
6781,Profile,Purchase,2020-06-03 18:09:27
8541,Search,Logout,2023-04-03 18:09:27
3135,Cart,View,2021-02-16 18:09:27
3318,Checkout,Logout,2019-09-06 18:09:27
8864,Product Page,Purchase,2024-07-22 18:09:27
774,Cart,Add to Cart,2019-08-10 18:09:27
218,Checkout,Add to Cart,2019-08-04 18:09:27
9279,Profile,Add to Cart,2020-02-15 18:09:27
5707,Checkout,Logout,2021-02-19 18:09:27
9597,Cart,Click,2015-10-17 18:09:27
5821,Search,Click,2020-04-15 18:09:27
4195,Product Page,View,2020-09-24 18:09:27
2074,Checkout,Logout,2020-02-18 18:09:27
650,Product Page,Add to Cart,2015-05-26 18:09:27
1699,Checkout,Logout,2021-05-10 18:09:27
7134,Home,View,2019-09-27 18:09:27
4983,Checkout,Purchase,2018-12-15 18:09:27
8409,Search,Logout,2019-10-24 18:09:27
7889,Home,Add to Cart,2023-03-03 18:09:27
1860,Home,Click,2023-07-22 18:09:27
2,Cart,Click,2015-12-30 18:09:27
802,Home,Click,2016-03-27 18:09:27
9194,Home,View,2024-07-31 18:09:27
2923,Home,Click,2018-03-31 18:09:27
5433,Product Page,View,2024-06-09 18:09:27
5381,Home,View,2016-06-25 18:09:27
9909,Checkout,Logout,2019-03-13 18:09:27
5571,Home,Purchase,2019-11-27 18:09:27
321,Product Page,Add to Cart,2021-09-09 18:09:27
8020,Checkout,Logout,2017-09-06 18:09:27
8492,Profile,Click,2020-09-27 18:09:27
2853,Profile,Add to Cart,2018-12-05 18:09:27
6870,Search,Add to Cart,2017-07-23 18:09:27
5990,Checkout,Add to Cart,2016-09-20 18:09:27
4692,Product Page,View,2019-08-08 18:09:27
6454,Checkout,Logout,2017-03-11 18:09:27
7735,Home,Add to Cart,2016-03-01 18:09:27
3747,Cart,Click,2022-08-12 18:09:27
9164,Cart,Add to Cart,2017-03-28 18:09:27
432,Search,Add to Cart,2021-09-10 18:09:27
5910,Profile,Add to Cart,2016-01-15 18:09:27
2859,Checkout,View,2020-03-19 18:09:27
5582,Home,View,2024-02-21 18:09:27
8518,Profile,Logout,2015-08-23 18:09:27
2322,Checkout,View,2020-07-28 18:09:27
8249,Home,Purchase,2018-11-27 18:09:27
9932,Cart,Add to Cart,2015-06-18 18:09:27
317,Cart,Add to Cart,2017-04-18 18:09:27
9833,Profile,Logout,2018-05-25 18:09:27
6934,Product Page,Add to Cart,2023-12-16 18:09:27
1387,Home,Logout,2015-07-15 18:09:27
9403,Cart,Click,2015-07-28 18:09:27
4537,Product Page,Add to Cart,2017-05-17 18:09:27
7700,Cart,View,2018-05-23 18:09:27
6334,Profile,Add to Cart,2023-06-14 18:09:27
2507,Product Page,Logout,2021-04-20 18:09:27
2162,Home,View,2017-06-09 18:09:27
8132,Cart,Click,2016-09-19 18:09:27
3145,Product Page,Add to Cart,2024-08-10 18:09:27
9041,Checkout,Logout,2023-09-18 18:09:27
5698,Checkout,Purchase,2022-10-15 18:09:27
3997,Checkout,Click,2016-08-07 18:09:27
22,Product Page,View,2018-01-29 18:09:27
4002,Search,Logout,2015-10-15 18:09:27
477,Home,Add to Cart,2017-08-17 18:09:27
9297,Search,Click,2020-12-18 18:09:27
4687,Checkout,Click,2021-09-21 18:09:27
6256,Cart,Purchase,2016-12-07 18:09:27
4023,Home,Purchase,2020-10-28 18:09:27
2818,Cart,Logout,2015-05-25 18:09:27
4217,Home,Click,2019-03-03 18:09:27
3386,Product Page,Add to Cart,2020-06-20 18:09:27
4993,Search,Purchase,2015-10-19 18:09:27
7591,Home,View,2024-03-01 18:09:27
5161,Cart,View,2022-07-26 18:09:27
6491,Cart,Add to Cart,2016-11-10 18:09:27
9296,Profile,Logout,2015-10-20 18:09:27
30,Profile,View,2021-08-15 18:09:27
3545,Product Page,Click,2018-05-14 18:09:27
2758,Product Page,View,2020-07-22 18:09:27
5502,Home,Logout,2023-05-20 18:09:27
3989,Search,Logout,2024-06-27 18:09:27
7165,Home,Purchase,2022-02-15 18:09:27
2314,Profile,Click,2023-10-01 18:09:27
7177,Profile,View,2023-01-30 18:09:27
5944,Cart,Logout,2015-02-12 18:09:27
7064,Search,Click,2019-01-20 18:09:27
2124,Cart,Click,2020-08-11 18:09:27
7746,Search,Click,2017-07-13 18:09:27
593,Cart,Click,2020-08-04 18:09:27
7145,Cart,View,2015-09-16 18:09:27
2128,Profile,View,2019-09-03 18:09:27
5087,Product Page,Logout,2019-02-04 18:09:27
7201,Profile,Add to Cart,2023-02-04 18:09:27
1756,Product Page,View,2022-08-03 18:09:27
2445,Checkout,Purchase,2023-07-23 18:09:27
7397,Search,Click,2024-08-06 18:09:27
8039,Cart,Purchase,2023-08-30 18:09:27
9936,Home,Add to Cart,2019-02-16 18:09:27
994,Profile,Logout,2015-11-19 18:09:27
9343,Search,Click,2017-08-31 18:09:27
6212,Product Page,View,2018-12-21 18:09:27
7329,Cart,Logout,2018-02-12 18:09:27
5341,Search,View,2016-03-21 18:09:27
8974,Product Page,Purchase,2021-04-29 18:09:27
804,Profile,View,2017-07-11 18:09:27
4199,Checkout,Purchase,2019-04-30 18:09:27
4708,Search,Logout,2017-06-10 18:09:27
6740,Search,Click,2017-09-25 18:09:27
8217,Search,Purchase,2017-02-03 18:09:27
8666,Search,Add to Cart,2022-01-04 18:09:27
4911,Checkout,Purchase,2015-03-05 18:09:27
9635,Profile,Logout,2020-12-15 18:09:27
6695,Cart,View,2019-09-06 18:09:27
1016,Profile,Logout,2015-10-23 18:09:27
222,Cart,Logout,2019-01-22 18:09:27
1264,Profile,Purchase,2024-12-24 18:09:27
3440,Home,Logout,2019-03-21 18:09:27
3564,Product Page,Add to Cart,2022-11-22 18:09:27
7892,Profile,Purchase,2023-01-19 18:09:27
8436,Product Page,View,2015-11-25 18:09:27
6922,Search,View,2020-12-28 18:09:27
3615,Home,Logout,2024-06-20 18:09:27
927,Home,Click,2023-04-18 18:09:27
3751,Profile,Click,2021-09-21 18:09:27
8726,Cart,Add to Cart,2023-06-19 18:09:27
3664,Search,Click,2021-08-09 18:09:27
8674,Search,View,2024-01-15 18:09:27
1113,Home,View,2018-04-26 18:09:27
5,Product Page,View,2020-03-05 18:09:27
6464,Home,Click,2024-09-27 18:09:27
4026,Cart,Add to Cart,2023-04-08 18:09:27
7931,Search,Purchase,2023-10-07 18:09:27
4825,Checkout,Logout,2024-04-15 18:09:27
8374,Home,Purchase,2022-09-08 18:09:27
6516,Profile,Click,2017-11-04 18:09:27
7523,Cart,View,2019-09-24 18:09:27
1595,Checkout,Logout,2024-08-18 18:09:27
7630,Profile,View,2023-05-02 18:09:27
1698,Search,Logout,2023-03-01 18:09:27
5790,Cart,View,2019-12-10 18:09:27
5540,Cart,View,2019-07-14 18:09:27
3122,Cart,Add to Cart,2020-05-14 18:09:27
6248,Cart,View,2018-01-03 18:09:27
3431,Product Page,Click,2019-11-14 18:09:27
8687,Checkout,Logout,2018-06-24 18:09:27
2720,Profile,Click,2015-06-25 18:09:27
2519,Checkout,Add to Cart,2022-03-17 18:09:27
2884,Cart,Purchase,2023-10-30 18:09:27
158,Product Page,Click,2016-03-17 18:09:27
1751,Cart,View,2019-03-08 18:09:27
2316,Checkout,Click,2024-04-04 18:09:27
6960,Product Page,Click,2016-05-17 18:09:27
3404,Cart,Add to Cart,2019-03-12 18:09:27
2326,Search,Logout,2022-10-03 18:09:27
760,Checkout,Logout,2022-04-17 18:09:27
6242,Product Page,Add to Cart,2020-04-15 18:09:27
5174,Profile,Logout,2024-01-22 18:09:27
3184,Product Page,Click,2017-01-12 18:09:27
6009,Search,Purchase,2024-01-25 18:09:27
9559,Search,Add to Cart,2021-12-19 18:09:27
8679,Product Page,Add to Cart,2025-01-29 18:09:27
720,Home,Click,2023-10-27 18:09:27
1370,Profile,Purchase,2016-01-06 18:09:27
6334,Checkout,Click,2024-01-03 18:09:27
5390,Profile,Add to Cart,2024-03-10 18:09:27
510,Home,Purchase,2023-05-25 18:09:27
4932,Profile,Click,2019-06-03 18:09:27
1473,Checkout,Purchase,2018-11-29 18:09:27
2489,Checkout,Logout,2015-07-31 18:09:27
7543,Profile,Add to Cart,2016-01-30 18:09:27
5200,Home,View,2019-06-25 18:09:27
3166,Home,Logout,2015-08-01 18:09:27
1782,Checkout,Click,2023-06-12 18:09:27
9509,Search,Add to Cart,2016-08-21 18:09:27
9982,Search,Add to Cart,2023-04-24 18:09:27
6818,Cart,Click,2015-07-20 18:09:27
1695,Cart,View,2024-12-28 18:09:27
7203,Checkout,Add to Cart,2015-03-17 18:09:27
8998,Home,Add to Cart,2022-03-25 18:09:27
5147,Product Page,Add to Cart,2018-07-23 18:09:27
625,Cart,Logout,2021-05-30 18:09:27
1480,Product Page,View,2015-08-19 18:09:27
2829,Home,Add to Cart,2016-09-18 18:09:27
966,Home,Click,2024-06-17 18:09:27
4905,Product Page,Logout,2020-06-18 18:09:27
8912,Checkout,View,2018-07-16 18:09:27
3792,Profile,Add to Cart,2022-12-18 18:09:27
6359,Product Page,Click,2016-11-12 18:09:27
2536,Cart,Add to Cart,2017-08-12 18:09:27
2326,Checkout,Click,2016-11-24 18:09:27
7425,Checkout,Purchase,2024-12-26 18:09:27
2064,Profile,Purchase,2020-12-20 18:09:27
942,Profile,Click,2019-11-19 18:09:27
9521,Product Page,Click,2023-07-23 18:09:27
6389,Search,Click,2019-12-04 18:09:27
6826,Checkout,Click,2023-12-14 18:09:27
4557,Checkout,Logout,2022-09-17 18:09:27
6400,Checkout,View,2023-12-28 18:09:27
9140,Checkout,Purchase,2019-06-04 18:09:27
9316,Product Page,Purchase,2015-03-11 18:09:27
1844,Product Page,View,2022-07-21 18:09:27
871,Checkout,Add to Cart,2022-03-01 18:09:27
1762,Search,Click,2020-08-25 18:09:27
2259,Checkout,Click,2021-02-15 18:09:27
792,Product Page,Logout,2020-04-28 18:09:27
9765,Product Page,Logout,2016-09-28 18:09:27
4400,Checkout,Purchase,2019-09-10 18:09:27
2645,Checkout,Click,2015-03-23 18:09:27
1859,Cart,Purchase,2016-10-18 18:09:27
7756,Product Page,Click,2016-10-14 18:09:27
6493,Product Page,Add to Cart,2023-07-16 18:09:27
5980,Home,Logout,2024-06-26 18:09:27
5114,Product Page,Purchase,2018-08-17 18:09:27
9396,Profile,Purchase,2025-02-05 18:09:27
330,Cart,Logout,2017-04-04 18:09:27
4974,Product Page,Logout,2022-02-16 18:09:27
5889,Cart,Add to Cart,2025-01-10 18:09:27
5666,Checkout,Logout,2018-09-09 18:09:27
5251,Cart,Click,2016-08-04 18:09:27
5299,Checkout,Click,2017-01-30 18:09:27
882,Cart,Logout,2019-06-29 18:09:27
3134,Home,View,2023-04-04 18:09:27
575,Home,Purchase,2018-06-04 18:09:27
1555,Cart,View,2018-04-23 18:09:27
7732,Product Page,Purchase,2019-10-17 18:09:27
8045,Profile,Click,2023-05-06 18:09:27
7642,Product Page,Add to Cart,2019-05-24 18:09:27
6394,Profile,Logout,2022-11-04 18:09:27
7308,Cart,View,2024-06-18 18:09:27
4705,Product Page,Purchase,2022-03-14 18:09:27
2226,Product Page,Logout,2018-10-05 18:09:27
5350,Profile,Purchase,2021-12-17 18:09:27
6047,Profile,View,2022-04-03 18:09:27
9717,Profile,Add to Cart,2021-05-24 18:09:27
8173,Home,Logout,2015-06-04 18:09:27
9237,Search,Logout,2023-01-02 18:09:27
5304,Product Page,View,2024-05-26 18:09:27
6786,Cart,Add to Cart,2016-01-09 18:09:27
3099,Cart,View,2018-08-05 18:09:27
9978,Search,Click,2021-09-22 18:09:27
2867,Search,Logout,2023-09-01 18:09:27
2713,Product Page,Logout,2019-06-10 18:09:27
4033,Search,Add to Cart,2018-10-31 18:09:27
14,Checkout,Purchase,2017-04-20 18:09:27
4240,Cart,Purchase,2018-06-30 18:09:27
7363,Search,View,2016-04-02 18:09:27
7356,Home,Add to Cart,2018-11-20 18:09:27
5649,Checkout,Add to Cart,2018-09-11 18:09:27
8846,Checkout,Logout,2016-05-17 18:09:27
7472,Cart,Purchase,2018-03-24 18:09:27
9303,Home,Click,2016-04-01 18:09:27
4554,Home,Click,2017-09-03 18:09:27
3716,Home,Add to Cart,2015-06-19 18:09:27
5659,Home,View,2017-01-17 18:09:27
9819,Product Page,Click,2015-10-24 18:09:27
519,Checkout,Purchase,2017-02-05 18:09:27
8044,Checkout,Add to Cart,2019-07-08 18:09:27
1529,Profile,Add to Cart,2017-03-08 18:09:27
4830,Profile,Click,2015-04-29 18:09:27
6555,Checkout,Click,2017-08-31 18:09:27
8996,Checkout,View,2015-02-23 18:09:27
4810,Product Page,Purchase,2022-02-02 18:09:27
8605,Checkout,Purchase,2018-05-24 18:09:27
2368,Product Page,Add to Cart,2022-10-16 18:09:27
9093,Profile,Logout,2019-11-08 18:09:27
371,Search,Click,2023-01-04 18:09:27
6306,Product Page,Click,2019-11-15 18:09:27
8340,Cart,Add to Cart,2017-04-18 18:09:27
193,Profile,Click,2018-01-31 18:09:27
6600,Search,Add to Cart,2022-09-26 18:09:27
1133,Home,Logout,2017-03-07 18:09:27
4520,Product Page,Add to Cart,2022-02-10 18:09:27
5347,Profile,Purchase,2017-08-26 18:09:27
797,Checkout,Logout,2020-04-03 18:09:27
716,Profile,View,2023-01-25 18:09:27
7743,Checkout,Click,2023-03-25 18:09:27
9145,Profile,Purchase,2023-01-05 18:09:27
8477,Search,Add to Cart,2023-01-06 18:09:27
8367,Home,Logout,2017-12-21 18:09:27
384,Checkout,Click,2024-09-24 18:09:27
6755,Product Page,Click,2023-04-07 18:09:27
4619,Profile,Logout,2024-09-27 18:09:27
8589,Search,View,2019-07-26 18:09:27
7885,Search,Click,2016-03-05 18:09:27
8439,Checkout,Add to Cart,2020-10-04 18:09:27
5892,Cart,Purchase,2020-10-10 18:09:27
2723,Cart,Logout,2019-06-02 18:09:27
3410,Checkout,Logout,2024-02-28 18:09:27
5684,Home,Logout,2024-01-25 18:09:27
2768,Home,Add to Cart,2021-11-19 18:09:27
2676,Checkout,Click,2024-02-21 18:09:27
8613,Profile,Add to Cart,2020-11-22 18:09:27
4526,Cart,Logout,2015-10-26 18:09:27
6678,Home,Purchase,2017-02-04 18:09:27
2032,Checkout,Click,2020-01-27 18:09:27
8456,Checkout,Purchase,2021-02-02 18:09:27
4917,Product Page,Click,2016-02-01 18:09:27
2592,Checkout,Click,2019-02-04 18:09:27
4068,Profile,Logout,2017-09-07 18:09:27
5033,Profile,Click,2017-08-29 18:09:27
7842,Checkout,Purchase,2024-03-31 18:09:27
1426,Cart,Click,2019-10-16 18:09:27
9126,Checkout,Logout,2023-02-20 18:09:27
324,Search,Purchase,2017-02-19 18:09:27
7311,Cart,Add to Cart,2015-03-08 18:09:27
7864,Product Page,Add to Cart,2021-11-25 18:09:27
6068,Search,Purchase,2023-06-07 18:09:27
4574,Home,Add to Cart,2019-01-18 18:09:27
8830,Search,Add to Cart,2016-02-16 18:09:27
3256,Cart,Logout,2019-12-23 18:09:27
8523,Cart,Purchase,2017-01-10 18:09:27
823,Checkout,Purchase,2017-11-25 18:09:27
1527,Home,Add to Cart,2024-01-16 18:09:27
9988,Home,Add to Cart,2021-09-24 18:09:27
2720,Product Page,Purchase,2019-10-06 18:09:27
5905,Cart,View,2017-07-01 18:09:27
5714,Product Page,Logout,2019-10-17 18:09:27
6434,Checkout,Add to Cart,2016-04-17 18:09:27
343,Search,Click,2019-09-14 18:09:27
6829,Search,Click,2021-07-05 18:09:27
7782,Profile,Click,2022-03-10 18:09:27
3968,Home,View,2020-06-20 18:09:27
2185,Home,Logout,2016-07-15 18:09:27
4871,Checkout,Click,2018-07-18 18:09:27
9709,Checkout,View,2023-08-06 18:09:27
2008,Cart,Logout,2015-07-23 18:09:27
9401,Search,Add to Cart,2024-12-07 18:09:27
3608,Search,Logout,2018-01-10 18:09:27
3437,Profile,View,2020-12-22 18:09:27
7885,Profile,View,2024-03-28 18:09:27
4279,Product Page,Click,2018-10-08 18:09:27
3776,Search,Click,2018-09-20 18:09:27
8796,Profile,Logout,2016-01-23 18:09:27
5421,Product Page,Purchase,2024-06-03 18:09:27
1141,Home,Purchase,2016-01-14 18:09:27
7076,Product Page,Click,2015-03-17 18:09:27
5236,Profile,Logout,2021-01-13 18:09:27
8947,Profile,Click,2015-03-16 18:09:27
8978,Product Page,Add to Cart,2016-04-16 18:09:27
3106,Checkout,Logout,2019-05-09 18:09:27
716,Cart,Logout,2019-05-20 18:09:27
3804,Cart,Add to Cart,2022-04-21 18:09:27
9156,Product Page,Purchase,2019-09-18 18:09:27
9014,Product Page,Click,2017-10-23 18:09:27
2812,Cart,Add to Cart,2020-11-08 18:09:27
553,Checkout,Add to Cart,2017-01-26 18:09:27
6063,Search,Click,2023-04-20 18:09:27
8979,Home,Add to Cart,2022-06-10 18:09:27
7177,Search,Click,2016-04-08 18:09:27
3455,Checkout,Click,2015-02-25 18:09:27
3759,Cart,Click,2017-11-26 18:09:27
4392,Checkout,Logout,2019-08-20 18:09:27
6177,Product Page,View,2020-04-12 18:09:27
8832,Home,View,2018-10-07 18:09:27
7270,Product Page,Add to Cart,2021-01-22 18:09:27
8049,Home,Logout,2020-02-22 18:09:27
9111,Home,View,2017-01-02 18:09:27
6975,Home,Logout,2018-08-20 18:09:27
23,Search,Purchase,2019-10-29 18:09:27
5349,Search,Purchase,2020-11-10 18:09:27
5552,Home,View,2021-04-15 18:09:27
4365,Search,Purchase,2019-05-18 18:09:27
1893,Checkout,Purchase,2015-03-07 18:09:27
7388,Product Page,Purchase,2022-10-30 18:09:27
507,Product Page,Add to Cart,2016-06-15 18:09:27
3866,Search,Click,2017-08-22 18:09:27
6332,Search,View,2015-05-07 18:09:27
8868,Checkout,Logout,2022-05-04 18:09:27
8440,Product Page,View,2024-06-28 18:09:27
3744,Product Page,Purchase,2020-10-30 18:09:27
3451,Checkout,Add to Cart,2021-10-12 18:09:27
6094,Checkout,Purchase,2015-03-15 18:09:27
9211,Cart,Click,2017-03-04 18:09:27
3403,Checkout,Click,2018-03-17 18:09:27
6322,Product Page,Click,2019-10-19 18:09:27
6205,Checkout,Add to Cart,2018-04-03 18:09:27
3744,Profile,Logout,2015-05-30 18:09:27
6797,Profile,Logout,2015-06-15 18:09:27
1381,Product Page,Click,2023-10-25 18:09:27
9163,Checkout,Purchase,2024-05-18 18:09:27
2145,Product Page,View,2021-04-10 18:09:27
5344,Profile,Click,2016-10-08 18:09:27
9769,Home,Purchase,2016-09-05 18:09:27
724,Cart,Click,2015-06-01 18:09:27
8190,Product Page,Logout,2024-07-11 18:09:27
3011,Profile,Click,2015-08-28 18:09:27
784,Profile,Logout,2019-09-25 18:09:27
7955,Checkout,Click,2019-03-05 18:09:27
266,Search,Add to Cart,2017-01-27 18:09:27
3123,Home,Logout,2019-09-08 18:09:27
3200,Profile,Purchase,2016-06-12 18:09:27
5948,Checkout,Purchase,2023-10-10 18:09:27
2056,Product Page,Logout,2015-06-17 18:09:27
7610,Checkout,View,2020-07-18 18:09:27
2446,Search,Purchase,2017-02-20 18:09:27
291,Cart,View,2016-03-19 18:09:27
1394,Search,View,2025-01-30 18:09:27
2515,Cart,Purchase,2022-06-21 18:09:27
1605,Search,Add to Cart,2016-01-08 18:09:27
3185,Product Page,Add to Cart,2015-05-17 18:09:27
6375,Product Page,Click,2017-04-01 18:09:27
6476,Product Page,Click,2023-03-10 18:09:27
2200,Profile,Logout,2020-08-18 18:09:27
583,Search,Click,2022-11-30 18:09:27
1103,Search,Add to Cart,2019-08-10 18:09:27
1435,Cart,Add to Cart,2018-05-31 18:09:27
2650,Profile,Logout,2023-07-04 18:09:27
4089,Product Page,View,2022-04-08 18:09:27
6364,Checkout,Click,2023-07-24 18:09:27
1037,Cart,View,2020-11-04 18:09:27
9164,Cart,Click,2021-02-02 18:09:27
1736,Product Page,Logout,2019-07-16 18:09:27
8046,Home,Add to Cart,2023-06-21 18:09:27
8683,Cart,Purchase,2016-06-12 18:09:27
1523,Profile,Add to Cart,2015-06-01 18:09:27
8624,Profile,Logout,2022-05-11 18:09:27
4632,Cart,Logout,2017-12-24 18:09:27
450,Home,Purchase,2023-01-15 18:09:27
8004,Product Page,Purchase,2018-08-09 18:09:27
8124,Home,Purchase,2015-09-24 18:09:27
4857,Cart,View,2021-08-21 18:09:27
8296,Profile,View,2021-06-10 18:09:27
6145,Product Page,Add to Cart,2024-11-09 18:09:27
3972,Search,Click,2023-03-29 18:09:27
9074,Profile,Logout,2015-05-22 18:09:27
8288,Cart,View,2024-05-18 18:09:27
1584,Cart,View,2015-07-07 18:09:27
4607,Profile,Add to Cart,2023-04-19 18:09:27
3124,Cart,Logout,2024-08-14 18:09:27
4774,Product Page,View,2017-09-26 18:09:27
1976,Product Page,Logout,2021-10-19 18:09:27
9398,Product Page,View,2016-09-29 18:09:27
5445,Checkout,Purchase,2016-11-21 18:09:27
9797,Product Page,Click,2017-11-24 18:09:27
9306,Product Page,Purchase,2019-07-03 18:09:27
6446,Search,View,2022-02-20 18:09:27
5984,Search,Click,2021-01-28 18:09:27
2369,Home,View,2024-02-27 18:09:27
3623,Profile,Purchase,2022-01-16 18:09:27
874,Product Page,Logout,2021-11-29 18:09:27
6773,Cart,Purchase,2021-03-07 18:09:27
6064,Product Page,Logout,2018-10-13 18:09:27
5520,Cart,View,2019-08-31 18:09:27
1907,Checkout,Add to Cart,2024-12-22 18:09:27
4789,Cart,Click,2016-04-30 18:09:27
6108,Home,Add to Cart,2016-01-22 18:09:27
1196,Profile,Click,2024-05-04 18:09:27
5263,Search,View,2018-05-22 18:09:27
8712,Checkout,Purchase,2024-05-25 18:09:27
5107,Product Page,Click,2021-05-13 18:09:27
803,Checkout,Purchase,2021-07-12 18:09:27
5154,Cart,View,2015-09-02 18:09:27
4820,Profile,Logout,2020-01-17 18:09:27
9651,Product Page,Add to Cart,2023-12-08 18:09:27
8289,Product Page,Add to Cart,2022-09-23 18:09:27
9678,Search,Logout,2023-09-13 18:09:27
1975,Checkout,Logout,2020-01-22 18:09:27
3554,Product Page,Add to Cart,2020-08-02 18:09:27
6720,Search,Add to Cart,2020-06-14 18:09:27
8534,Home,Click,2023-03-25 18:09:27
5248,Checkout,Add to Cart,2022-09-07 18:09:27
1915,Cart,Purchase,2017-12-25 18:09:27
5114,Product Page,Click,2016-10-06 18:09:27
7316,Search,Click,2022-12-24 18:09:27
9154,Search,Click,2018-10-17 18:09:27
626,Profile,Click,2025-01-09 18:09:27
1468,Checkout,Purchase,2022-09-14 18:09:27
9226,Cart,Purchase,2024-03-02 18:09:27
7196,Search,View,2016-06-05 18:09:27
5470,Home,Purchase,2015-03-08 18:09:27
292,Product Page,Purchase,2016-01-17 18:09:27
1197,Profile,Click,2022-04-10 18:09:27
8298,Cart,Logout,2015-03-21 18:09:27
8465,Profile,Add to Cart,2022-05-28 18:09:27
5816,Search,Purchase,2015-10-26 18:09:27
2969,Profile,Purchase,2024-09-15 18:09:27
3850,Checkout,Click,2016-04-20 18:09:27
1394,Home,Add to Cart,2018-04-11 18:09:27
8158,Checkout,Click,2022-06-29 18:09:27
9152,Checkout,Logout,2016-03-22 18:09:27
9603,Cart,View,2021-06-04 18:09:27
3500,Product Page,View,2015-09-12 18:09:27
4110,Home,Add to Cart,2024-09-17 18:09:27
3217,Profile,Logout,2021-10-10 18:09:27
6213,Checkout,Click,2021-04-26 18:09:27
2941,Product Page,Purchase,2020-08-10 18:09:27
4958,Profile,Purchase,2018-07-22 18:09:27
8395,Cart,Add to Cart,2025-02-01 18:09:27
8139,Checkout,Purchase,2023-03-18 18:09:27
3662,Search,Logout,2024-02-06 18:09:27
6603,Checkout,Add to Cart,2024-10-24 18:09:27
2047,Checkout,Logout,2024-01-17 18:09:27
5661,Search,View,2016-10-03 18:09:27
1600,Cart,Logout,2022-05-06 18:09:27
4162,Product Page,Click,2024-03-24 18:09:27
2544,Product Page,View,2015-04-16 18:09:27
8944,Checkout,Logout,2023-11-18 18:09:27
2050,Profile,Purchase,2023-06-20 18:09:27
4449,Search,Purchase,2023-12-30 18:09:27
9766,Search,Purchase,2018-12-21 18:09:27
8241,Search,Logout,2022-04-25 18:09:27
9195,Profile,Logout,2022-01-08 18:09:27
56,Profile,View,2019-04-13 18:09:27
5177,Profile,Click,2025-01-08 18:09:27
2731,Profile,Logout,2022-05-07 18:09:27
840,Profile,View,2017-08-02 18:09:27
4942,Search,Add to Cart,2016-07-05 18:09:27
143,Profile,Purchase,2018-12-31 18:09:27
4593,Search,Add to Cart,2017-10-02 18:09:27
4600,Search,Click,2023-10-05 18:09:27
3056,Search,Logout,2024-02-29 18:09:27
6993,Product Page,Purchase,2020-12-06 18:09:27
5597,Checkout,Purchase,2015-02-17 18:09:27
6404,Search,Click,2018-08-05 18:09:27
9173,Search,Click,2016-03-11 18:09:27
4802,Home,Purchase,2021-11-12 18:09:27
6253,Profile,Purchase,2021-05-26 18:09:27
9019,Home,Logout,2017-04-20 18:09:27
1667,Profile,Click,2024-10-25 18:09:27
9948,Search,View,2023-12-31 18:09:27
9697,Profile,Purchase,2025-01-19 18:09:27
7890,Profile,Add to Cart,2020-12-06 18:09:27
7419,Cart,Add to Cart,2021-10-25 18:09:27
7670,Checkout,Click,2019-04-05 18:09:27
1677,Profile,Purchase,2018-11-15 18:09:27
742,Cart,Purchase,2019-02-03 18:09:27
4049,Product Page,Add to Cart,2022-05-09 18:09:27
5510,Profile,Add to Cart,2019-09-27 18:09:27
9826,Checkout,Logout,2020-08-11 18:09:27
1512,Product Page,Add to Cart,2016-05-31 18:09:27
8872,Profile,Logout,2024-07-04 18:09:27
3729,Home,Logout,2019-12-06 18:09:27
684,Checkout,Add to Cart,2024-10-20 18:09:27
5988,Profile,Add to Cart,2022-04-03 18:09:27
7131,Home,View,2022-06-30 18:09:27
9495,Product Page,View,2021-10-09 18:09:27
1154,Cart,Click,2021-08-08 18:09:27
4430,Cart,Add to Cart,2023-03-06 18:09:27
5698,Cart,Click,2024-06-09 18:09:27
2834,Profile,Logout,2023-03-25 18:09:27
2829,Checkout,Logout,2024-01-14 18:09:27
2213,Profile,Purchase,2016-04-05 18:09:27
6255,Product Page,Add to Cart,2018-04-12 18:09:27
2448,Search,View,2020-07-21 18:09:27
5310,Product Page,Purchase,2019-04-19 18:09:27
4071,Product Page,View,2023-09-18 18:09:27
1101,Profile,Add to Cart,2019-09-25 18:09:27
9234,Profile,Logout,2016-12-26 18:09:27
6918,Home,View,2015-10-03 18:09:27
8862,Profile,Logout,2022-08-11 18:09:27
1368,Home,Purchase,2021-12-03 18:09:27
9878,Search,Logout,2015-07-21 18:09:27
2880,Product Page,Click,2024-02-12 18:09:27
699,Checkout,View,2016-05-04 18:09:27
7564,Search,Logout,2018-11-12 18:09:27
1479,Product Page,Logout,2021-10-11 18:09:27
6088,Cart,View,2018-07-10 18:09:27
4477,Product Page,Logout,2017-12-11 18:09:27
493,Search,Logout,2016-11-25 18:09:27
9949,Checkout,Click,2022-05-05 18:09:27
194,Profile,Purchase,2019-08-14 18:09:27
4070,Cart,Add to Cart,2024-05-16 18:09:27
7545,Search,Purchase,2024-10-23 18:09:27
9234,Home,Logout,2017-10-03 18:09:27
8914,Cart,Purchase,2020-06-07 18:09:27
6671,Cart,Purchase,2024-04-28 18:09:27
6040,Search,Purchase,2021-10-22 18:09:27
8814,Product Page,Logout,2022-10-16 18:09:27
6360,Profile,Purchase,2021-03-08 18:09:27
5385,Home,Add to Cart,2023-01-28 18:09:27
8472,Cart,Purchase,2020-12-22 18:09:27
2421,Checkout,Logout,2019-12-06 18:09:27
7589,Checkout,Logout,2017-01-02 18:09:27
1546,Home,Click,2017-09-27 18:09:27
